stratum,outcome,estimator,spec,family,bheard_bound,episode_set,n_episodes,n_districts,post_window,draw_post_window,first_week_chi2,first_week_mean_coef,first_week_mean_se,path_coefs,path_ses,n_first_week_coefs,p_randomization,p_asymptotic,p_bh_adjusted,ri_scheme,ri_exact,n_draws,n_admissible_starts,null_sd,n_obs,status,note,data_source,null_certified,draws_requested,draws_prespecified,calibration_sims,calibration_scheme,freeze_active_at_run,overwrite_reason
C1_clean,edp,PPML_count_offset,sens_post60,sensitivity,early,primary,15,59.0,60,14,21.87556783630482,0.010068028503474935,0.016386772306669996,"[0.03290493623695756, 0.038992054389019974, 0.0328514405187105, -0.013860880081882911, 0.02843514723529747, -0.0241204532960705, 0.001070405017566938, -0.015728421991799555]","[0.018019345443814568, 0.017718907928949826, 0.026658207134702176, 0.02225588193773107, 0.030222234561468636, 0.025252352399934955, 0.021981475948275098, 0.024737519332248582]",8.0,0.031984007996002,0.00515166827297484,,circular_within_block_fw7,0.0,2000,685.0,5.24088915427472,38704.0,OK,60-day post window (addendum 3); placebo starts drawn on the certified 14-day geometry; tails truncate at the stratum edge (addendum 17),REAL,True,2000,2000,1000,circular_within_block_fw7,0,resume with 2 workers after a second out-of-memory kill of the process pool at 20:17:13Z (a worker reached 4.96 GB on the pooled stratum's 60-day cells under 3 workers); the automatic 3-worker retry (start row 6) was stopped by hand at 20:19Z; parallelism changes no number (every cell is seeded from its own identity); no sealed result existed; cells resume from their ledgers
C1_clean,mh_narrow_share,OLS_share,sens_post60,sensitivity,early,primary,15,59.0,60,14,19.86291953950449,-0.0005917202627183139,0.0015877804101961418,"[-0.0015067504572553957, 0.0026934126364133327, 0.0007670003182147703, -0.000857271775804488, 0.0001457727272263723, -0.0025467992703412765, -0.0010052265403257517, -0.0024238997398740745]","[0.0016721845559455216, 0.0017527931301262506, 0.0021986260578151337, 0.0018993792014517343, 0.002897433869147942, 0.001988435961450998, 0.0020842125879744575, 0.0021105835961167272]",8.0,0.062468765617191405,0.010867300879343605,,circular_within_block_fw7,0.0,2000,685.0,5.784404396716993,38704.0,OK,60-day post window (addendum 3); placebo starts drawn on the certified 14-day geometry; tails truncate at the stratum edge (addendum 17),REAL,True,2000,2000,1000,circular_within_block_fw7,0,resume with 2 workers after a second out-of-memory kill of the process pool at 20:17:13Z (a worker reached 4.96 GB on the pooled stratum's 60-day cells under 3 workers); the automatic 3-worker retry (start row 6) was stopped by hand at 20:19Z; parallelism changes no number (every cell is seeded from its own identity); no sealed result existed; cells resume from their ledgers
C1_clean,mh_narrow,PPML_count_offset,sens_post60,sensitivity,early,primary,15,59.0,60,14,13.286554378916069,0.0008525835825975775,0.013707892668084707,"[-0.0004367996022692102, 0.0247948459555133, 0.01856296705779708, -0.004746191080774819, 0.005742573302551265, -0.019783675559389813, 0.003056707455406314, -0.02036975886805349]","[0.014437829071440067, 0.015134473881862898, 0.019307202440981382, 0.019339321326455355, 0.0296819130242361, 0.01945850740372931, 0.0197383599761713, 0.019747061837697914]",8.0,0.2158920539730135,0.10236314799245788,,circular_within_block_fw7,0.0,2000,685.0,5.077961458063439,38704.0,OK,60-day post window (addendum 3); placebo starts drawn on the certified 14-day geometry; tails truncate at the stratum edge (addendum 17),REAL,True,2000,2000,1000,circular_within_block_fw7,0,resume with 2 workers after a second out-of-memory kill of the process pool at 20:17:13Z (a worker reached 4.96 GB on the pooled stratum's 60-day cells under 3 workers); the automatic 3-worker retry (start row 6) was stopped by hand at 20:19Z; parallelism changes no number (every cell is seeded from its own identity); no sealed result existed; cells resume from their ledgers
C1_clean,edp_share,OLS_share,sens_drop_jul2016,sensitivity,early,primary_minus_jul2016,14,59.0,14,14,25.73776933302848,-0.0014062078864366002,0.001241258337826926,"[0.00014163937706392486, 0.002117050080680634, -0.0003947147209777459, -0.003397885510829915, -8.052295952126432e-05, -0.0038715465473779555, -0.002425764066210565, -0.003337918744319915]","[0.0013887228173371413, 0.0014673808502465183, 0.0020093745208689313, 0.0015779335123889632, 0.0023005425535997355, 0.0017796205244969426, 0.0017474884594672344, 0.0019661126171337524]",8.0,0.008995502248875561,0.0011644735025495277,,circular_within_block_fw7,0.0,2000,685.0,5.306284475397965,21417.0,OK,Sterling + Castile + the Dallas attack,REAL,True,2000,2000,1000,circular_within_block_fw7,0,resume with 2 workers after a second out-of-memory kill of the process pool at 20:17:13Z (a worker reached 4.96 GB on the pooled stratum's 60-day cells under 3 workers); the automatic 3-worker retry (start row 6) was stopped by hand at 20:19Z; parallelism changes no number (every cell is seeded from its own identity); no sealed result existed; cells resume from their ledgers
C1_clean,edp,PPML_count_offset,sens_drop_jul2016,sensitivity,early,primary_minus_jul2016,14,59.0,14,14,28.825456758514026,0.001147965186377514,0.015515132067003423,"[0.028012431435895005, 0.04117989212319212, 0.014775397372924562, -0.028640870216699376, 0.023682422918470898, -0.03497389604212105, -0.009724179332126858, -0.025127476768515185]","[0.017912773439176466, 0.017538683125268927, 0.024300671371028704, 0.02128477496995995, 0.030417468901696165, 0.024238566339954866, 0.01993850663447069, 0.02432252249205595]",8.0,0.005997001499250375,0.0003402541319396352,,circular_within_block_fw7,0.0,2000,685.0,5.2091124780964115,21417.0,OK,Sterling + Castile + the Dallas attack,REAL,True,2000,2000,1000,circular_within_block_fw7,0,resume with 2 workers after a second out-of-memory kill of the process pool at 20:17:13Z (a worker reached 4.96 GB on the pooled stratum's 60-day cells under 3 workers); the automatic 3-worker retry (start row 6) was stopped by hand at 20:19Z; parallelism changes no number (every cell is seeded from its own identity); no sealed result existed; cells resume from their ledgers
C1_clean,mh_narrow_share,OLS_share,sens_drop_jul2016,sensitivity,early,primary_minus_jul2016,14,59.0,14,14,21.954647193984794,-0.0016816868550774216,0.0013848957635029023,"[-0.0022550488329878006, 0.002196273860077174, -0.0009980626930365763, -0.002063052320501172, -0.0005046530102510753, -0.003926030684447772, -0.002378847322104442, -0.0035240738373677094]","[0.0015437179272138244, 0.0016057645185674663, 0.0019406900167120815, 0.001768205032539816, 0.002888615341462803, 0.001856575560864111, 0.0019112445563737213, 0.002013966757427664]",8.0,0.03248375812093953,0.005000579637838667,,circular_within_block_fw7,0.0,2000,685.0,5.3595325755137475,21417.0,OK,Sterling + Castile + the Dallas attack,REAL,True,2000,2000,1000,circular_within_block_fw7,0,resume with 2 workers after a second out-of-memory kill of the process pool at 20:17:13Z (a worker reached 4.96 GB on the pooled stratum's 60-day cells under 3 workers); the automatic 3-worker retry (start row 6) was stopped by hand at 20:19Z; parallelism changes no number (every cell is seeded from its own identity); no sealed result existed; cells resume from their ledgers
C1_clean,mh_narrow,PPML_count_offset,sens_drop_jul2016,sensitivity,early,primary_minus_jul2016,14,59.0,14,14,19.06986774592329,-0.007647384986756911,0.013082308227518656,"[-0.005704208571043955, 0.02568675395617061, 0.0036145441803310425, -0.016983746123192645, 0.0023141286901772386, -0.03198767117064211, -0.010360974243800948, -0.027757906612054524]","[0.014577639426953459, 0.014922626233097714, 0.017621592851500067, 0.018943330138381596, 0.030047430277557078, 0.018538317912343682, 0.0180890121847484, 0.01991524955025264]",8.0,0.06446776611694154,0.014490427092718975,,circular_within_block_fw7,0.0,2000,685.0,5.376927076558911,21417.0,OK,Sterling + Castile + the Dallas attack,REAL,True,2000,2000,1000,circular_within_block_fw7,0,resume with 2 workers after a second out-of-memory kill of the process pool at 20:17:13Z (a worker reached 4.96 GB on the pooled stratum's 60-day cells under 3 workers); the automatic 3-worker retry (start row 6) was stopped by hand at 20:19Z; parallelism changes no number (every cell is seeded from its own identity); no sealed result existed; cells resume from their ledgers
C1_clean,edp_share,OLS_share,sens_coverage_clean,sensitivity,early,primary_minus_2_break_window(s),13,59.0,14,14,24.540622396763784,-0.000980374386044165,0.0014556883772772254,"[0.00036776336386961023, 0.002003661991283764, -2.9346497432696474e-05, -0.002428309715000994, 0.0013580811404254912, -0.0036875407586578414, -0.0024541182517175976, -0.0029731863611230564]","[0.0015144021156066967, 0.0016959120671980726, 0.0024465226022635724, 0.0017503360761721176, 0.0019864328907323045, 0.001970695985132034, 0.0018274357460125563, 0.002021593394566201]",8.0,0.025987006496751622,0.001858938882777082,,circular_within_block_fw7,0.0,2000,685.0,5.608349681778689,20119.0,OK,EDPE first_date 2024-04-10; EDPM first_date 2021-06-03; EDPT first_date 2023-03-01; EDPW last_date 2021-08-25; nan missing_district_step 2016-01-01,REAL,True,2000,2000,1000,circular_within_block_fw7,0,resume with 2 workers after a second out-of-memory kill of the process pool at 20:17:13Z (a worker reached 4.96 GB on the pooled stratum's 60-day cells under 3 workers); the automatic 3-worker retry (start row 6) was stopped by hand at 20:19Z; parallelism changes no number (every cell is seeded from its own identity); no sealed result existed; cells resume from their ledgers
C1_clean,edp,PPML_count_offset,sens_coverage_clean,sensitivity,early,primary_minus_2_break_window(s),13,59.0,14,14,27.537187969940057,0.007287245304686836,0.01774569528647392,"[0.03028049747547792, 0.036513718867823855, 0.023222580144291242, -0.012041884798275658, 0.04512298255293213, -0.03713455540495192, -0.007156357313919888, -0.020509019085883]","[0.018413833018602534, 0.020430619411587803, 0.028918022752339373, 0.023669295403870853, 0.024136922615591166, 0.026227169167951436, 0.02149356941683021, 0.025098930457570782]",8.0,0.015492253873063468,0.0005707428629921279,,circular_within_block_fw7,0.0,2000,685.0,5.742947285929695,20119.0,OK,EDPE first_date 2024-04-10; EDPM first_date 2021-06-03; EDPT first_date 2023-03-01; EDPW last_date 2021-08-25; nan missing_district_step 2016-01-01,REAL,True,2000,2000,1000,circular_within_block_fw7,0,resume with 2 workers after a second out-of-memory kill of the process pool at 20:17:13Z (a worker reached 4.96 GB on the pooled stratum's 60-day cells under 3 workers); the automatic 3-worker retry (start row 6) was stopped by hand at 20:19Z; parallelism changes no number (every cell is seeded from its own identity); no sealed result existed; cells resume from their ledgers
C1_clean,edp_share,OLS_share,sens_geocoding_clean,sensitivity,early,primary_minus_1_break_window(s),14,59.0,14,14,29.46123570526624,-0.000544912807662241,0.0014154470199867256,"[0.0010582634925857665, 0.0025513642868396176, 0.0004673688379989719, -0.002028686419980826, 0.0017729699658476307, -0.0029977448240814755, -0.00220989665593088, -0.0029729411445767323]","[0.0014959952021400026, 0.0016372694198006257, 0.002307334998348812, 0.0016775523896746124, 0.001895301407778427, 0.0019167186076053935, 0.0017445343060453371, 0.001983258505097059]",8.0,0.008995502248875561,0.0002630958412290178,,circular_within_block_fw7,0.0,2000,685.0,5.481386133053079,21417.0,OK,nan missing_district_step 2016-01-01,REAL,True,2000,2000,1000,circular_within_block_fw7,0,resume with 2 workers after a second out-of-memory kill of the process pool at 20:17:13Z (a worker reached 4.96 GB on the pooled stratum's 60-day cells under 3 workers); the automatic 3-worker retry (start row 6) was stopped by hand at 20:19Z; parallelism changes no number (every cell is seeded from its own identity); no sealed result existed; cells resume from their ledgers
C1_clean,edp,PPML_count_offset,sens_geocoding_clean,sensitivity,early,primary_minus_1_break_window(s),14,59.0,14,14,33.563319155888074,0.01074682587459844,0.01663930970860922,"[0.03970486726565177, 0.04101849910608673, 0.024028014963656433, -0.012176049112989668, 0.04787169359068875, -0.02951550949682653, -0.003720597517875722, -0.02123631180160423]","[0.018065863296998934, 0.019081563921584922, 0.026729845282881633, 0.02200652770535995, 0.022340177075380087, 0.024975307114346368, 0.020013145454862668, 0.024016289796944708]",8.0,0.004497751124437781,4.873462875131902e-05,,circular_within_block_fw7,0.0,2000,685.0,5.390978386242894,21417.0,OK,nan missing_district_step 2016-01-01,REAL,True,2000,2000,1000,circular_within_block_fw7,0,resume with 2 workers after a second out-of-memory kill of the process pool at 20:17:13Z (a worker reached 4.96 GB on the pooled stratum's 60-day cells under 3 workers); the automatic 3-worker retry (start row 6) was stopped by hand at 20:19Z; parallelism changes no number (every cell is seeded from its own identity); no sealed result existed; cells resume from their ledgers
C1_clean,mh_narrow_share,OLS_share,sens_coverage_clean,sensitivity,early,primary_minus_3_break_window(s),12,59.0,14,14,23.285393377239714,-0.00036271059070921443,0.0017613943583701906,"[-0.0012296887816765844, 0.0034847409086206293, 0.000657565162765822, -0.0008217057917339374, 0.001755039430564786, -0.0022786073532965016, -0.0013067668838026589, -0.0031622614171152707]","[0.0019827359347079025, 0.0019965517758845325, 0.002430039194859451, 0.0022080102045193375, 0.0024415437603929075, 0.0021646829680222203, 0.002239202233356992, 0.002210927823740446]",8.0,0.051974012993503245,0.0030165214559527303,,circular_within_block_fw7,0.0,2000,685.0,6.178403992660491,19116.0,OK,ALTMFC last_date 2024-03-30; ALTMFT first_date 2021-03-10; ALTMFT last_date 2022-12-24; EDPE first_date 2024-04-10; EDPM first_date 2021-06-03; EDPT first_date 2023-03-01; EDPW last_date 2021-08-25; nan missing_district_step 2016-01-01,REAL,True,2000,2000,1000,circular_within_block_fw7,0,resume with 2 workers after a second out-of-memory kill of the process pool at 20:17:13Z (a worker reached 4.96 GB on the pooled stratum's 60-day cells under 3 workers); the automatic 3-worker retry (start row 6) was stopped by hand at 20:19Z; parallelism changes no number (every cell is seeded from its own identity); no sealed result existed; cells resume from their ledgers
C1_clean,mh_narrow,PPML_count_offset,sens_coverage_clean,sensitivity,early,primary_minus_3_break_window(s),12,59.0,14,14,17.636715727580633,-0.00014390514428696318,0.01656416630180431,"[-0.002681786283446121, 0.0277646020476658, 0.01678769787550099, -0.006037820381738017, 0.022261146877638898, -0.023666722067293075, -0.004201022636748332, -0.031377336585875854]","[0.01865952312860367, 0.018764037538452547, 0.02218201227384172, 0.02340853140961659, 0.023543462691652903, 0.021882337996144502, 0.022156811788886174, 0.021913592043652903]",8.0,0.11544227886056972,0.024121237129098593,,circular_within_block_fw7,0.0,2000,685.0,6.196376413102783,19116.0,OK,ALTMFC last_date 2024-03-30; ALTMFT first_date 2021-03-10; ALTMFT last_date 2022-12-24; EDPE first_date 2024-04-10; EDPM first_date 2021-06-03; EDPT first_date 2023-03-01; EDPW last_date 2021-08-25; nan missing_district_step 2016-01-01,REAL,True,2000,2000,1000,circular_within_block_fw7,0,resume with 2 workers after a second out-of-memory kill of the process pool at 20:17:13Z (a worker reached 4.96 GB on the pooled stratum's 60-day cells under 3 workers); the automatic 3-worker retry (start row 6) was stopped by hand at 20:19Z; parallelism changes no number (every cell is seeded from its own identity); no sealed result existed; cells resume from their ledgers
